Human_gene_name,Gene_name,tree
SRRM1,rsr-1,13
SRRM2,rsr-2,14
SRRT,E01A2.2,1
SRSF1,rsp-3,1
SRSF11,rsp-7,1
SRSF2,rsp-4,1
SRSF3,rsp-6,1
SRSF3,Y57G11A.5,9
SRSF4,rsp-1,1
SRSF4,rsp-2,1
SRSF4,rsp-5,17
SRSF5,rsp-2,1
SRSF7,rsp-6,1
SRSF8,rsp-4,1
SRSF9,rsp-3,1
SS18,ZK973.9,11
SS18L1,ZK973.9,11
SS18L2,ZK973.9,11
SSB,C44E4.4,10
SSBP1,mtss-1,9
SSBP2,sam-10,10
SSBP3,sam-10,10
SSPOP,B0393.7,9
SSR1,trap-1,1
SSR2,K08F4.3,9
SSR2,trap-2,1
SSR3,trap-3,1
SSR4,trap-4,13
SSRP1,hmg-3,9
SSRP1,hmg-4,1
ZNRD2,Y39A1A.3,1
SSTR1,npr-25,7
SSTR2,H09F14.1,9
SSTR2,npr-24,7
SSTR2,npr-26,7
SSTR2,npr-27,5
SSTR4,npr-30,9
SSTR5,npr-24,7
SSTR5,npr-28,9
SSU72,ssup-72,8
SSUH2,ssu-2,9
ST13,hip-1,1
ST13P4,hip-1,1
ST13P5,hip-1,1
ST18,ztf-11,6
ST20-MTHFS,Y106G6E.4,9
ST7,F11A10.5,4
ST7L,F11A10.5,4
STAG1,scc-3,1
STAG2,scc-3,1
STAG3,scc-3,1
STAG3L1,scc-3,1
STAG3L2,scc-3,1
STAG3L3,scc-3,1
STAG3L4,scc-3,1
STAM,stam-1,1
STAM2,stam-1,1
STAR,strl-1,20
STARD10,T28D6.7,6
STARD13,gei-1,10
STARD3,tag-340,14
STARD3NL,tag-340,14
STARD4,K02D3.2,9
STARD7,C06H2.2,17
STARD8,gei-1,10
STAT1,sta-1,4
STAT2,sta-1,4
STAT3,sta-1,4
STAT4,sta-1,4
STAT5A,sta-1,4
STAT5B,sta-1,4
STAT5B,sta-2,12
STAT6,sta-1,4
STAU1,stau-1,1
STAU2,stau-1,1
STIM1,stim-1,13
STIM2,stim-1,13
STIP1,sti-1,10
STK10,gck-4,16
STK11,par-4,14
STK16,D2045.7,9
STK24,C03B1.5,5
STK25,gck-1,13
STK3,cst-1,2
STK31,tsn-1,1
STK32A,M03C11.1,7
STK32B,M03C11.1,7
STK32C,M03C11.1,7
STK38,sax-1,10
STK38L,sax-1,10
STK39,gck-3,1
STK4,cst-1,2
STK4,cst-2,9
STOM,mec-2,4
STOM,sto-1,9
STOM,sto-2,7
STOM,sto-4,4
STOM,sto-5,7
STOM,sto-6,7
STOM,unc-1,4
STOML1,unc-24,7
STOML2,stl-1,19
STOML3,sto-3,9
STON1,unc-41,3
STON2,unc-41,3
STOX1,ham-1,6
STRADA,strd-1,17
STRBP,Y95B8A.8,10
STRIP1,farl-11,1
STRIP2,farl-11,1
STRN,cash-1,1
STRN3,cash-1,1
STRN4,cash-1,1
STT3B,stt-3,1
STUB1,chn-1,10
STUM,Y51H7BR.7,9
STUM,Y97E10AL.1,9
STX12,syx-7,10
STX16,syx-16,17
STX16-NPEPL1,syx-16,17
STX17,syx-17,11
STX18,syx-18,14
STX1A,unc-64,10
STX1B,syx-2,8
STX1B,syx-3,9
STX1B,syx-4,9
STX1B,unc-64,10
STX2,unc-64,10
STX3,unc-64,10
STX5,syx-5,1
STX6,syx-6,9
STX7,syx-7,10
STXBP1,T07A9.10,10
STXBP1,unc-18,4
STXBP2,unc-18,4
STXBP3,unc-18,4
STXBP5,tom-1,1
STXBP5L,tom-1,1
STXBP6,sec-3,14
SUB1,T13F2.2,9
SUCLA2,suca-1,1
SUCLG1,sucl-1,1
SUCLG1,sucl-2,19
SUCLG2,sucg-1,11
SUCO,suco-1,1
SUGT1,D1054.3,14
SULF1,sul-1,9
SULF2,sul-1,9
SULT2A1,ssu-1,9
SULT6B1,ssu-1,9
SUMO1,smo-1,10
SUN1,unc-84,13
SUN2,unc-84,13
SUN3,unc-84,13
SUN5,unc-84,13
SUOX,suox-1,12
SUPT16H,F55A3.3,1
SUPT4H1,spt-4,17
SUPT5H,spt-5,1
SUPT6H,emb-5,1
SUPV3L1,C08F8.2,14
SURF1,sft-1,9
SURF4,sft-4,1
SURF4,T02E1.7,9
SURF6,ZK546.14,13
SUSD2,F54D1.6,8
SUSD2,K03H1.5,9
SUSD2,R09E10.5,8
SUV39H1,set-19,14
SVEP1,C54G4.4,8
SVEP1,F58E6.13,9
SVIL,viln-1,10
SVOP,svop-1,4
SVOPL,svop-1,4
SYAP1,C16C2.4,10
SYDE1,syd-1,7
SYDE2,syd-1,7
SYF2,K04G7.11,10
SYMPK,symk-1,10
SYN1,snn-1,7
SYN2,snn-1,7
SYNCRIP,hrp-2,1
SYNE1,anc-1,1
SYNGAP1,gap-2,1
SYNGR1,sng-1,7
SYNGR2,sng-1,7
SYNGR3,sng-1,7
SYNGR4,sng-1,7
SYNJ1,unc-26,1
SYNJ2,unc-26,1
SYNJ2BP,mics-1,15
SYNPR,sph-1,16
SYNRG,R10E11.6,6
SYP,sph-1,16
SYPL1,sph-1,16
SYPL2,sph-1,16
SYS1,T03F1.12,9
SYT1,snt-1,4
SYT1,snt-2,6
SYT11,snt-4,7
SYT12,DH11.5,2
SYT12,T27E4.1,9
SYT14,D2023.3,7
SYT2,snt-1,4
SYT2,snt-3,7
SYT4,snt-4,7
SYT4,sue-1,7
SYT5,snt-1,4
SYT7,snt-6,7
SYT8,snt-1,4
SYT9,snt-5,6
SYT9,snt-7,7
SYTL3,Y48G8AR.2,5
SYVN1,sel-11,1
SZT2,F54B3.1,1
TAAR3P,srsx-25,9
TAB1,tap-1,14
TACO1,taco-1,17
TACR2,npr-22,8
TACR3,tkr-1,5
TACR3,tkr-2,5
TACR3,tkr-3,9
TADA2A,ada-2,10
TAF1,taf-1,1
TAF10,taf-10,11
TAF11,taf-11.1,9
TAF11,taf-11.2,9
TAF11,taf-11.3,9
TAF12,taf-12,10
TAF13,taf-13,17
TAF15,fust-1,1
TAF1L,taf-1,1
TAF2,taf-2,17
TAF3,taf-3,1
TAF4,taf-4,14
TAF4B,taf-4,14
TAF5,taf-5,10
TAF5L,taf-5,10
TAF6,taf-6.1,11
TAF6,taf-6.2,10
TAF7,taf-7.1,8
TAF7,taf-7.2,9
TAF8,taf-8,11
TAF9,taf-9,11
TAF9B,taf-9,11
TAGAP,rga-2,6
TAGLN2,cpn-2,18
TAGLN2,cpn-3,9
TAGLN3,cpn-2,18
TALDO1,tald-1,1
TAMM41,Y71F9B.2,11
TANGO2,R186.1,9
TANGO2,Y80D3A.9,9
TANGO6,ekl-6,17
TAOK1,kin-18,1
TAOK2,kin-18,1
TAOK3,kin-18,1
TAPT1,F26F2.7,17
TARBP1,T14B4.1,14
TARDBP,tdp-1,3
TARS1,tars-1,1
TARS2,tars-1,1
TARS3,tars-1,1
TASP1,K01G5.9,10
TAT,tatn-1,18
TATDN1,crn-2,20
TATDN2,Y24F12A.1,11
TATDN2,Y37H2A.1,14
TATDN3,B0432.8,9
TAX1BP3,C45G9.7,9
TAZ,acl-3,15
TBC1D10A,tbc-10,6
TBC1D10B,tbc-10,6
TBC1D10C,tbc-10,6
TBC1D12,tbc-12,10
TBC1D13,tbc-13,9
TBC1D15,tbc-14,1
TBC1D16,tbc-16,7
TBC1D2,tbc-2,13
TBC1D20,tbc-20,11
TBC1D22A,tbc-3,1
TBC1D22B,tbc-3,1
TBC1D23,tbc-1,10
TBC1D24,tbc-7,1
TBC1D2B,tbc-19,8
TBC1D2B,tbc-2,13
TBC1D5,rbg-3,14
TBC1D8,tbc-9,1
TBC1D8B,tbc-9,1
TBC1D9,tbc-9,1
TBC1D9B,tbc-9,1
TBCA,tbca-1,12
TBCB,tbcb-1,2
TBCC,tbcc-1,11
TBCD,tbcd-1,1
TBCE,tbce-1,14
TBCEL,coel-1,9
TBCK,tbck-1,9
TBL2,F46C5.9,13
TBL3,Y53C12B.1,19
TBP,tbp-1,9
TBPL1,tlf-1,1
TBPL2,tbp-1,9
TBR1,tbx-11,9
TBR1,tbx-34,9
TBR1,tbx-36,9
TBR1,tbx-41,9
TBR1,tbx-43,9
tbx-42,tbx-42,9
TBX1,mls-1,9
TBX10,mls-1,9
TBX15,mab-9,9
TBX18,mab-9,9
TBX19,tbx-8,9
TBX19,tbx-9,9
TBX2,tbx-2,16
TBX2,tbx-7,9
TBX20,mab-9,9
TBX20,tbx-33,9
TBX22,mab-9,9
TBX22,sea-1,9
TBX3,tbx-2,16
TBX4,tbx-2,16
TBX5,tbx-2,16
TBX6,tbx-2,16
TBX6,tbx-35,9
TBX6,tbx-37,9
TBX6,tbx-38,9
TBX6,tbx-39,9
TBXAS1,cyp-13A2,16
TBXT,tbx-32,9
TBXT,tbx-40,9
TCAIM,C35B8.3,16
TCEA1,T24H10.1,11
TCEA2,T24H10.1,11
TCEA3,T24H10.1,11
TCEANC,T24H10.1,11
TCERG1,tcer-1,1
TCERG1,ZK1127.6,1
TCF12,hlh-2,11
TCF25,K07A12.1,13
TCF3,hlh-2,11
TCF4,hlh-2,11
TCF7,pop-1,10
TCF7L1,pop-1,10
TCF7L2,pop-1,10
TCIRG1,unc-32,1
TCP1,cct-1,1
TCP11,M05D6.2,14
TCP11L1,M05D6.2,14
TCP11L2,M05D6.2,14
TCP11X1,M05D6.2,14
TCP11X2,M05D6.2,14
TCTEX1D2,dylt-2,9
TCTN1,tctn-1,5
TDH,F08F3.4,18
TDO2,tdo-2,18
TDP1,F52C12.1,9
TDP2,tdpt-1,9
TDRD15,tag-250,13
TDRD3,Y50D4C.3,14
TDRD5,akap-1,1
TDRKH,C06G4.1,9
TEAD1,egl-44,16
TEAD2,egl-44,16
TEAD3,egl-44,16
TEAD4,egl-44,16
TECPR1,T01H3.2,10
TECPR2,W09G3.6,14
TECR,art-1,1
TECRL,art-1,1
TEK,F09A5.2,9
TEKT1,R02E12.4,9
TELO2,clk-2,9
TENM1,ten-1,2
TENM2,T01D3.1,7
TENM2,T12A7.2,4
TENM2,ten-1,2
TENM3,F46F11.7,18
TENM3,ten-1,2
TENM4,ten-1,2
TENT2,C53A5.16,9
TENT2,F31C3.2,1
TENT2,F43H9.3,9
TENT2,gld-2,13
TENT2,mut-2,11
TENT4A,gld-4,1
TENT4B,gld-4,1
TENT5A,pqn-44,1
TENT5B,pqn-44,1
TENT5C,pqn-44,1
TENT5D,pqn-44,1
TES,tes-1,3
TESMIN,lin-54,17
TEX10,Y48A6C.4,17
TEX2,F55C12.5,1
TFAM,hmg-5,11
TFAP2A,aptf-1,9
TFAP2B,aptf-1,9
TFAP2B,aptf-2,9
TFAP2C,aptf-1,9
TFAP2C,aptf-3,9
TFAP2D,aptf-1,9
TFAP2D,aptf-4,9
TFAP2E,aptf-1,9
TFAP4,hlh-11,1
TFB1M,tfbm-1,17
TFDP1,dpl-1,17
TFDP2,dpl-1,17
TFDP3,dpl-1,17
TFE3,hlh-30,1
TFEB,hlh-30,1
TFEC,hlh-30,1
TFG,tfg-1,1
TFIP11,stip-1,14
TFPI,C08G9.2,9
TFPI,C34F6.1,8
TFPI,E01G6.1,9
TFPI,F22E12.1,9
TFPI,F30H5.3,8
TFPI,K10D3.4,10
TFPI,mec-1,7
TFPI,mlt-11,16
TFPI,piit-1,8
TFPI,T21D12.12,8
TFPI,T21D12.7,9
TFPI,T22F7.3,8
TFPI,Y43F8B.3,8
TFPI,Y55F3BR.2,8
TFPI,ZC84.1,8
TFPI,ZC84.6,8
TFPI2,Y57E12AR.1,16
TFR2,gcp-2.1,20
TFRC,gcp-2.1,20
TG,B0222.5,8
TGDS,C01F1.3,18
TGDS,F53B1.4,18
TGFB1I1,pxl-1,16
TGFBI,F26E4.7,9
TGFBR1,daf-1,10
TGFBR2,daf-4,1
TGIF2-RAB5IF,F44E7.9,9
TGS1,T08G11.4,10
TH,cat-2,9
THADA,Y92H12A.5,1
THAP4,C15F1.1,18
THAP4,C28H8.5,18
THAP4,C52G5.2,12
THAP4,T28H10.2,18
THBS1,F14H12.3,8
THOC1,thoc-1,17
THOC2,thoc-2,1
THOC3,thoc-3,11
THOC5,Y32H12A.2,17
THOC7,B0513.2,17
THOP1,ZK550.3,1
THRB,nhr-229,9
THSD1,F09F9.4,9
THUMPD1,W02G9.3,18
THUMPD3,M04B2.2,11
TIA1,tiar-1,10
TIAL1,tiar-2,11
TIAL1,tiar-3,9
TIAM2,tiam-1,6
TIMELESS,tim-1,17
TIMM10,tin-10,15
TIMM13,tin-13,17
TIMM17A,E04A4.5,1
TIMM17B,D2096.1,9
TIMM17B,E04A4.5,1
TIMM21,F56B3.11,19
TIMM22,C47G2.3,19
TIMM23,timm-23,1
TIMM23B,timm-23,1
TIMM29,R04F11.5,17
TIMM44,tin-44,1
TIMM50,scpl-4,1
TIMM8A,ddp-1,19
TIMM9,tin-9.1,9
TIMM9,tin-9.2,17
TIMMDC1,Y38F2AR.3,13
TIMP2,cri-2,9
TINAG,F26E4.3,6
TINAGL1,F26E4.3,6
TIPIN,F23C8.9,11
TIPRL,ZK688.9,11
TJP1,magu-4,16
TJP1,zoo-1,10
TJP2,zoo-1,10
TJP3,zoo-1,10
TK1,thk-1,12
TKFC,W02H5.8,9
TKT,tkt-1,1
TKTL1,tkt-1,1
TKTL2,tkt-1,1
TLCD1,F41H10.5,8
TLCD1,K12H6.6,10
TLCD1,Y48G8AL.13,1
TLCD1,Y63D3A.8,15
TLCD2,M02B1.3,1
TLCD2,Y63D3A.8,15
MEAK7,eak-7,10
TLE1,unc-37,10
TLE2,unc-37,10
TLE3,unc-37,10
TLE4,unc-37,10
TLE6,unc-37,10
TLK1,tlk-1,1
TLK2,tlk-1,1
TLL1,clec-12,9
TLL1,clec-4,20
TLL1,clec-5,9
TLL1,dpy-31,12
TLL1,F38B2.3,9
TLL1,nas-16,9
TLL1,nas-19,9
TLL1,nas-24,9
TLL1,nas-39,9
TLL2,clec-41,20
TLL2,clec-57,9
TLL2,clec-9,9
TLL2,F16B12.1,9
TLL2,nas-11,18
TLL2,nas-17,9
TLL2,nas-37,12
TLN1,tln-1,1
TLN2,tln-1,1
TLR9,lron-5,9
TM2D1,Y66D12A.21,11
TM2D2,C02F5.13,9
TM2D3,C41D11.9,11
TM7SF2,dhcr-7,9
TM9SF2,tag-123,10
TM9SF3,Y41D4A.4,1
TM9SF4,ZK858.6,1
TMBIM1,xbx-6,1
TMBIM4,tmbi-4,1
TMC1,tmc-1,9
TMC3,tmc-2,9
TMCC1,C15H9.4,16
TMCC2,C15H9.4,16
TMCC3,C15H9.4,16
TMCO1,F22B5.10,1
TMCO4,F35D11.3,8
TMED1,K08E4.6,13
TMED10,F47G9.1,1
TMED2,sel-9,1
TMED3,F57B10.5,1
TMED4,Y60A3A.9,13
TMED5,K08E4.6,13
TMED7,F57B10.5,1
TMED7-TICAM2,F57B10.5,1
TMED8,Y41E3.7,1
TMED9,T08D2.1,9
TMED9,Y60A3A.9,13
TMEM104,C03A3.2,9
TMEM107,tmem-107,9
TMEM115,F11A10.6,15
TMEM120A,M01G5.3,1
TMEM120B,M01G5.3,1
TMEM129,C34F6.7,14
TMEM131,C27F2.8,1
TMEM132A,Y71H2AM.10,7
TMEM132B,Y71H2AM.10,7
TMEM132C,Y71H2AM.10,7
TMEM132D,Y71H2AM.10,7
TMEM132E,Y71H2AM.10,7
TMEM134,F21F3.7,6
TMEM135,tmem-135,20
TMEM138,tmem-138,9
TMEM144,F49C12.6,9
TMEM144,K07F5.12,9
TMEM144,R144.6,12
TMEM144,T19A6.4,9
TMEM144,W02D3.4,19
TMEM144,W06A7.4,5
TMEM145,C15A7.2,5
TMEM147,ZK418.5,13
TMEM150A,C33A11.2,17
TMEM150B,C33A11.2,17
TMEM151A,ZK1067.4,7
TMEM151B,ZK1067.4,7
TMEM161A,Y87G2A.13,1
TMEM161B,Y87G2A.13,1
TMEM164,C35C5.10,7
TMEM165,Y54F10AL.1,17
TMEM167A,Y62E10A.2,17
TMEM17,tmem-17,9
TMEM184A,F40E10.6,1
TMEM184B,F40E10.6,1
TMEM185A,Y116A8C.9,14
TMEM185B,Y116A8C.9,14
TMEM189,Y53C10A.5,5
TMEM199,F09E5.11,17
TMEM201,samp-1,17
TMEM208,R05D11.5,15
TMEM209,B0464.6,17
TMEM216,mks-2,9
TMEM218,T23E7.5,5
TMEM222,H20J04.6,9
TMEM231,tmem-231,9
TMEM234,F53F10.8,9
TMEM237,jbts-14,5
TMEM245,M01F1.4,1
PGAP4,F35C11.4,8
TMEM256,Y106G6H.8,9
TMEM258,Y57E12AM.1,1
TMEM259,Y59C2A.2,9
TMEM26,Y119C1B.3,9
TMEM30A,chat-1,1
TMEM30B,chat-1,1
TMEM30B,F20C5.4,8
TMEM30B,W03G11.2,9
TMEM33,Y37D8A.17,11
TMEM38A,Y57A10A.10,19
TMEM38B,Y57A10A.10,19
TMEM38B,Y57A10A.28,11
TMEM39A,D1007.5,19
TMEM39B,D1007.5,19
TMEM41A,bus-19,16
TMEM41A,Y71A12C.2,9
TMEM41B,tag-175,9
TMEM47,vab-9,1
TMEM50A,Y74C10AL.2,10
TMEM50B,Y74C10AL.2,10
TMEM53,C09B8.4,9
TMEM53,T10B11.6,14
TMEM53,T24H10.4,17
TMEM65,C03B8.3,9
TMEM65,tag-321,9
TMEM67,mks-3,7
TMEM68,Y38C1AA.1,10
TMEM87A,C52B9.4,13
TMEM87B,C52B9.4,13
TMEM9,R12C12.6,14
TMEM94,D1007.15,4
TMEM98,K10C3.4,1
TMEM9B,R12C12.6,14
TMLHE,gbh-2,16
TMOD1,tmd-2,9
TMOD1,unc-94,1
TMOD2,unc-94,1
TMOD3,unc-94,1
TMOD4,unc-94,1
TMPO,emr-1,17
TMPPE,F40B5.2,2
TMPPE,T23G7.2,13
TMPRSS11A,try-4,9
TMPRSS11D,try-9,9
TMPRSS11F,try-7,9
TMPRSS12,try-1,9
TMPRSS13,try-1,9
TMPRSS15,svh-1,8
TMPRSS3,try-1,9
TMPRSS4,try-1,9
TMPRSS5,try-1,9
TMTC2,F32D1.3,2
TMTC4,F38B6.6,7
TMUB1,B0303.4,10
TMUB2,B0303.4,10
TMX1,dpy-11,1
TMX2,C35D10.10,19
TMX3,ZK973.11,1
TMX4,dpy-11,1
TNC,F35D2.3,9
TNFAIP1,D2045.8,9
TNFAIP1,F18A11.5,6
TNFAIP2,sec-6,1
TNK2,ark-1,1
TNK2,sid-3,3
TNN,C49C8.5,20
TNNC2,F43C9.2,2
TNNI1,tni-1,2
TNNI2,tni-3,9
TNNI2,tni-4,8
TNNI2,unc-27,7
TNNI3,unc-27,7
TNNI3K,C24A1.3,9
TNPO1,imb-2,1
TNPO3,tsr-1,13
TNR,C05B5.11,9
TNR,C23H4.8,9
TNS1,tns-1,1
TNS2,tns-1,1
TNS3,tns-1,1
TNS4,tns-1,1
TNXB,C02B10.3,10
TNXB,C37C3.7,18
TNXB,D1044.7,9
TNXB,F40A3.2,18
TNXB,pqn-25,9
TOB1,fog-3,9
TOE1,parn-2,14
TOGARAM1,che-12,6
TOLLIP,tli-1,7
TOM1,C07A12.7,2
TOM1L1,C07A12.7,2
TOM1L2,C07A12.7,2
TOMM20,tomm-20,13
TOMM20L,tomm-20,13
TOMM22,tomm-22,19
TOMM40,tomm-40,10
TOMM40L,tomm-40,10
TOMM7,tomm-7,11
TONSL,K02B12.5,17
TOP1,top-1,1
TOP1MT,top-1,1
TOP2A,cin-4,9
TOP2A,top-2,10
TOP2B,R05D3.12,14
TOP2B,top-2,10
TOP3A,top-3,17
TOP3B,Y48C3A.14,10
TOPBP1,mus-101,17
TOR1A,tor-1,9
TOR1A,tor-2,9
TOR1B,ooc-5,17
TOR2A,ooc-5,17
TOX4,hmg-6,9
TP53BP1,hsr-9,1
TP53BP2,ape-1,1
TP53I11,Y9C12A.1,7
TP53RK,F52C12.6,11
TPBG,lron-3,2
TPD52,F13E6.1,1
TPD52L1,F13E6.1,1
TPD52L2,F13E6.1,1
TPD52L3,F13E6.1,1
TPH1,tph-1,5
TPI1,tpi-1,1
TPK1,tpk-1,9
TPM1,lev-11,1
TPM2,lev-11,1
TPM3,lev-11,1
TPM4,lev-11,1
TPO,pxn-1,6
TPP2,tpp-2,1
TPPP,tppp-1,2
TPPP2,tppp-1,2
TPPP3,tppp-1,2
TPR,npp-21,1
TPRA1,tpra-1,3
TPRKB,W03F8.4,10
TPSAB1,try-6,9
TPST1,tpst-1,1
TPST2,tpst-1,1
TPST2,tpst-2,9
TPT1,tct-1,1
TRA2A,rsp-8,1
TRA2B,rsp-8,1
TRABD,F38A5.2,10
TRABD2A,C05G5.5,9
TRABD2B,C05G5.5,9
TRAF3IP1,dyf-11,7
TRAF3IP3,M4.1,19
TRAF4,trf-1,9
TRAF4,Y110A7A.2,9
TRAIP,B0432.13,17
TRAK1,trak-1,1
TRAK2,trak-1,1
TRAM1,tram-1,1
TRAM1L1,tram-1,1
TRAM2,tram-1,1
TRAP1,hsp-75,1
TRAPPC1,trpp-1,11
TRAPPC10,trpp-10,19
TRAPPC11,trpp-11,10
TRAPPC12,trpp-12,10
TRAPPC13,C56C10.7,2
TRAPPC2,sedl-1,8
TRAPPC2B,sedl-1,8
TRAPPC2L,T10F2.5,9
TRAPPC3,trpp-3,9
TRAPPC3L,trpp-3,9
TRAPPC4,trpp-4,9
TRAPPC5,trpp-5,11
TRAPPC6A,trpp-6,9
TRAPPC6B,trpp-6,9
TRAPPC8,trpp-8,1
TRAPPC9,trpp-9,10
TREH,tre-1,1
TREH,tre-2,1
TREH,tre-3,5
TREH,tre-4,8
TREH,tre-5,9
TRERF1,saeg-1,1
TRHDE,T16G12.1,9
TRHR,daf-37,7
TRHR,egl-6,7
TRHR,F16C3.1,9
TRHR,frpr-8,9
TRIB1,nipi-3,1
TRIM13,C45G7.4,9
TRIM13,F08G12.5,9
TRIM2,C28G1.6,20
TRIM2,F43C11.7,9
TRIM2,nhl-3,1
TRIM2,T20F5.6,14
TRIM21,B0281.8,9
TRIM23,arc-1,14
TRIM23,C28G1.5,20
TRIM23,C32E8.1,9
TRIM23,F43C11.8,9
TRIM23,F43G6.8,7
TRIM23,K09F6.7,20
TRIM23,T22B7.8,9
TRIM23,Y6D1A.2,9
TRIM23,ZK945.4,5
TRIM23,ZK1240.1,9
TRIM23,ZK1240.2,20
TRIM23,ZK1240.3,20
TRIM23,ZK1240.8,9
TRIM23,ZK1240.9,9
TRIM3,ZK1240.5,9
TRIM32,F40G9.12,9
TRIM32,T20F5.7,14
TRIM32,Y45F10B.8,9
TRIM32,Y45F10B.9,9
TRIM32,Y51F10.2,9
TRIM32,Y54F10BM.6,9
TRIM36,madd-2,2
TRIM4,Y47G6A.14,9
TRIM45,nhl-2,1
TRIM46,madd-2,2
TRIM56,F40G9.14,9
TRIM56,nhl-2,1
TRIM59,B0281.3,9
TRIM59,F53F8.3,9
TRIM67,madd-2,2
TRIM71,lin-41,1
TRIM71,ncl-1,1
TRIM71,nhl-1,9
TRIM9,madd-2,2
TRIO,unc-73,1
TRIOBP,F10G8.8,1
TRIP11,sql-1,1
TRIP13,pch-2,11
TRIT1,gro-1,17
TRMT1,trm-1,17
TRMT10A,F25H8.1,11
TRMT10B,F25H8.1,11
TRMT10C,F46F11.10,11
TRMT11,Y71F9AL.1,11
TRMT112,C04H5.1,9
TRMT12,F40F9.10,9
TRMT13,Y49A3A.3,17
TRMT1L,trm-1,17
TRMT2A,H24K24.4,19
TRMT44,C23G10.7,17
TRMT5,C53A5.17,19
TRMT6,ZK858.7,19
TRMT61A,W02A11.1,17
TRMT9B,C35D10.12,7
TRMU,mttu-1,9
TRNAU1AP,T07F10.3,11
TRNT1,hpo-31,11
RO60,rop-1,13
TRPA1,trpa-1,6
TRPA1,trpa-2,7
TRPC1,trp-2,1
TRPC3,trp-1,7
TRPC4,trp-2,1
TRPC5,trp-2,1
TRPC6,spe-41,9
TRPC6,trp-1,7
TRPC7,trp-1,7
TRPM3,ced-11,18
TRPM3,F13B12.3,20
TRPM3,gtl-1,5
TRPM3,gtl-2,9
TRPM3,trpl-3,9
TRPM3,trpl-4,9
TRPM7,gon-2,1
TRPV5,ocr-4,9
TRPV6,ocr-1,5
TRPV6,ocr-2,7
TRPV6,ocr-3,9
TRPV6,osm-9,7
TRRAP,trr-1,1
TRUB2,Y43B11AR.3,6
TSC22D2,C30G4.4,8
TSC22D3,T18D3.7,6
TSC22D3,Y48C3A.12,1
TSEN34,tsen-34,9
TSFM,tsfm-1,17
TSG101,tsg-101,10
TSHR,fshr-1,9
TSPAN11,tsp-16,8
TSPAN11,tsp-20,17
TSPAN33,tsp-14,3
TSPAN5,tsp-12,17
TSPAN6,tsp-11,9
TSPAN7,tsp-4,5
TSPAN7,tsp-5,9
TSPAN9,tsp-21,17
TSPO,C41G7.9,1
TSPOAP1,rimb-1,4
TSPY1,spr-2,17
TSPY10,spr-2,17
TSPY2,spr-2,17
TSPY26P,spr-2,17
TSPY3,spr-2,17
TSPY4,spr-2,17
TSPY8,spr-2,17
TSPYL1,spr-2,17
TSPYL2,spr-2,17
TSPYL4,spr-2,17
TSPYL5,spr-2,17
TSPYL6,spr-2,17
TSR1,tag-151,1
TSR2,Y51H4A.15,11
TSR3,F52C12.2,17
TSSK2,C27D6.11,9
TSSK2,tag-344,9
TSSK2,Y38H8A.4,9
TSSK3,F23C8.8,9
TSSK4,W02B12.12,9
TST,mpst-2,9
TST,mpst-3,18
TST,mpst-4,9
TST,mpst-5,9
TST,mpst-6,9
TST,mpst-7,18
TSTA3,ger-1,8
TTBK1,B0207.7,9
TTBK1,C03C10.2,9
TTBK1,C04G2.2,9
TTBK1,C08F8.6,9
TTBK1,C09D4.3,9
TTBK1,C14A4.13,9
TTBK1,C17C3.11,9
TTBK1,C25H3.1,9
TTBK1,C38C3.4,8
TTBK1,C44C10.7,9
TTBK1,C45G9.1,9
TTBK1,C50F4.10,9
TTBK1,C55B7.10,9
TTBK1,D2024.1,9
TTBK1,F32B6.10,9
TTBK1,F35C11.3,9
TTBK1,F41G3.5,9
TTBK1,F59A6.4,9
TTBK1,H05L14.1,9
TTBK1,K08H2.5,9
TTBK1,K09E4.1,9
TTBK1,K11C4.1,5
TTBK1,M05D6.1,9
TTBK1,M7.7,9
TTBK1,R90.1,4
TTBK1,T05A7.6,9
TTBK1,T05C12.1,9
TTBK1,T09B4.7,9
TTBK1,T11F8.4,9
TTBK1,W01B6.2,9
TTBK1,W03G9.5,9
TTBK1,W06F12.3,9
TTBK1,W09C3.1,9
TTBK1,Y111B2A.27,9
TTBK1,Y39G8C.2,9
TTBK1,Y65B4A.9,9
TTBK1,ZC581.2,9
TTBK1,ZK354.2,9
TTBK1,ZK596.2,9
TTBK1,ZK666.8,9
TTBK2,B0218.5,9
TTBK2,C05C12.1,9
TTBK2,C27D8.1,20
TTBK2,C34B2.3,9
TTBK2,C39H7.1,9
TTBK2,C49C8.1,9
TTBK2,C56C10.6,9
TTBK2,D2045.5,9
TTBK2,F16B12.7,9
TTBK2,F26A1.3,9
TTBK2,F26A1.4,5
TTBK2,F33D11.7,9
TTBK2,F36H12.9,9
TTBK2,F38E1.3,9
TTBK2,F53C3.1,9
TTBK2,F54H5.2,9
TTBK2,K06H7.8,9
TTBK2,M04F3.3,11
TTBK2,R10D12.10,9
TTBK2,R13H9.5,9
TTBK2,R13H9.6,9
TTBK2,spe-6,9
TTBK2,T15B12.2,9
TTBK2,T19D12.5,9
TTBK2,tag-191,9
TTBK2,ttbk-2,9
TTBK2,Y38H8A.3,9
TTBK2,Y47G6A.13,8
TTBK2,Y69F12A.1,9
TTBK2,Y71F9AL.2,9
TTBK2,ZK354.6,9
TTBK2,ZK507.1,9
TTBK2,ZK507.3,9
